abstract,vol_title,date,url,n
"This paper communicates the energy performance of a solar-ambient hybrid source heat pump drier (SAHSHPD) for copra drying under hot-humid weather conditions. The standard energy performance parameters such as coefficient of performance (COP), condenser heat capacity (Qc) and specific moisture extraction rate (SMER) were evaluated. The results showed that COP of a SAHSHPD was varied between 2.31 and 2.77 with an average value of 2.54. The condenser heating capacity was varied between 2900 W and 3750 W with an average value of 3290 W. The SMER was calculated as 0.79 kg/kWh. The moisture content (on wet basis) of the copra was reduced from about 52% to about 9.2% and 9.8% in 40 h for trays at bottom and top, respectively. The quality of copra obtained in a SAHSHPD was found to be higher compared to other drying methods.",Volume 23,December 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/23/suppl/C,26
"Directional wave measurements were carried out at two different near-shore locations in the Fiji islands with the help of an underwater pressure transducer — a Directional Wave Recorder. The primary site which is located in the west of the main island in Fiji has a moderate energy potential of 9.81 kW/m at a depth of 15 m. The second site which was the focus of past wave energy measurements was also studied and the new data along with previous measurements show high energy potential at this location. This site near Kadavu Island has a near-shore energy flux of around 28.78 kW/m at a depth of 18 m. The directional spread of the waves and the nature of their occurrence are presented. Additionally, the sea states during a category 2 tropical cyclone passing about 200 km from the measurement location are discussed.",Volume 23,December 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/23/suppl/C,26
"In fifteen years, South Korea went from providing only 12% of rural households with electricity to providing 98% of rural households with electricity for lighting and productive uses. This paper provides an analysis of rural electrification and development in South Korea from 1965 to 1979 and finds that rural electrification contributed to a significant increase in rural household income levels and improved the quality of life in villages substantially. At the same time, rural electrification did not benefit the poorest quartile of rural households, increased economic and social inequality, led to a significant increase in household debt, and accelerated migration to urban areas. Central to the South Korean electrification experience was a top-down and a bottom-up approach that balanced local control and participation with central government control. This approach was crucial in overcoming many of the issues that continue to be found today in both grid-based and off-grid approaches to electrification.",Volume 23,December 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/23/suppl/C,26
"This paper aims to analyse energy related properties, thermal degradation behaviour and devolatilization kinetics of five Cameroonian biomasses namely, Palm Kernel Shells (PKS), Mesocarp Fibres (PMF), Coffee Husk (CH), Corn Cob (CC) and Peanut Shell (PNS). The thermal degradation was performed using thermogravimetric analysis (TG). Different behaviours related to the presence of chemical constituents such as cellulose, hemicellulose and lignin were obtained. Comparison of the thermal characterization shows that PMF is the most interesting feedstock with the highest heating values and reactivity due to higher volatile content. Decomposition of TG data was analysed by applying diffusion and chemical reaction kinetic models. Obtained results show that biomass pyrolysis is represented by two successive steps. The devolatilization stage characterized by high weight loss rate is well described by diffusion reaction models. In contrast, the char formation stage characterized by low weight loss rate is well described by third order chemical reaction models.",Volume 23,December 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/23/suppl/C,26
"Decarbonising the UK electricity mix is vital to achieving the national target of 80% reduction of greenhouse gas (GHG) emissions by 2050, relative to a 1990 baseline. Much work so far has focused only on costs and GHG emissions ignoring other sustainability issues. This paper goes beyond to assess the life cycle sustainability of different electricity scenarios for the UK, extending to 2070. The scenarios include the main technologies relevant to the UK: nuclear, gas, coal with and without carbon capture and storage (CCS), wind, solar photovoltaics and biomass. Three levels of decarbonisation are considered and the implications are assessed for techno-economic, environmental and social impacts on a life cycle basis. The results show that decarbonisation is likely to increase electricity costs despite anticipated future cost reductions for immature technologies. Conversely, sensitivity to volatile fuel prices decreases by two-thirds in all the scenarios with low-carbon technologies. To meet the GHG emission targets, coal CCS can only play a limited role, contributing 10% to the electricity mix at most; the use of CCS also increases other sustainability impacts compared to today, including worker injuries, large accident fatalities, depletion of fossil fuels and long-term waste storage. This calls into question the case for investing in coal CCS. A very low-carbon mix with nuclear and renewables provides the best overall environmental performance, but some impacts increase, such as terrestrial eco-toxicity. Such a mix also worsens some social issues such as health impacts from radiation and radioactive waste storage requirements. UK-based employment may more than double by 2070 if a renewables-intensive mix is chosen. However, the same mix also increases depletion of elements nearly seven-fold relative to the present, emphasising the need for end-of-life recycling. Very low-carbon mixes also introduce considerable uncertainty due to low dispatchability and grid instability. With equal weighting assumed for each sustainability impact, the scenario with an equal share of nuclear and renewables is ranked best.",Volume 23,December 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/23/suppl/C,26
"The financial viability of biodiesel production from Jatropha is estimated under real-life African conditions. The assessment is modelled from the data of an oil producer with a social entrepreneurial business model in Tanzania. A first-round cost analysis shows that the total cost of biodiesel production including all company costs and taxes is significantly higher than Tanzanian and typical East-African market prices for diesel; however, when by-products are utilised as additional sources of revenue, biodiesel production is projected to become financially viable. While these findings are far removed from the recently hyped expectations surrounding Jatropha as an energy crop, they also do not lend support to the current widespread discrediting of Jatropha bio-energy. We conclude that Jatropha biodiesel production in SubSaharan Africa can be financially viable and socially benign, but only under certain conditions. Some conditions derive from exogenous external circumstances, while others require hard work and patience to create.",Volume 23,December 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/23/suppl/C,26
"This study seeks to assess the potential of utilizing Concentrated Solar Power for electricity generation in Zimbabwe. Data from 26 meteorological stations which are widely distributed around the country was used to map the distribution of solar radiation. Geographic information systems were employed to locate sites with potential for installing concentrating solar power plants. Areas with good potential were identified by using the following assessment factors: direct normal irradiance (DNI), proximity to transmission lines and water bodies, flatness of the area and the vulnerability of vegetation and wild life. After considering all the assessment factors, a total area of 250 000 km2 was found to be suitable. If only 10% of the suitable land area is used and the technology with the least efficiency (8–10%) is adopted, about 71.4 GW can be generated. The projected power generation is about thirty times the current power demand of the country.",Volume 23,December 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/23/suppl/C,26
"Over the past two decades there has been a proliferation of energy kiosks across Africa and other parts of the developing world. Typically drawing on solar power, these enterprises provide services such as mobile phone and lantern recharging to (largely) rural communities with limited or no other access to electricity. This article develops a broad analytical framework for evaluating the outcomes of energy kiosks, taking into consideration long-term commercial viability, positive community impacts, the dissemination of improved lighting products, and the provision of credit. Using three energy kiosks as case studies, this article applies the developed framework to critically evaluate a NGO's energy kiosk programme in Sierra Leone, West Africa.",Volume 23,December 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/23/suppl/C,26
"Merging climate change mitigation and sustainable development in developing countries is pivotal for the transition towards low carbon growth pathways. This paper combines the field of technology transfer and technology-specific aspects with sustainable development objectives.The general climate change mitigation paradigm has shifted from project oriented mitigation action to more strategic, country-wide, cross-sectoral mitigation plans, in order to explicitly take into account also economic development goals.Local technology needs and socio-technical circumstances are important towards economic development induced by technology transfer. Yet, this approach is not sufficient for the success of technology transfer, which shall also deliver on economic development. A strategy for the adoption of technologies, as well as the broadening of the domestic technology manufacturing base, needs to consider also the technology properties itself in greater detail. The technology transfer process should emphasize the economic developmental purpose as well as the properties of technologies. Thus, I propose a detailed assessment of the technology and its potential of being adopted by suggesting that technology complexity assessments should be integrated into technology transfer mechanisms. By using CSP, PV and wind technology as examples, I describe how the evaluation of technology complexity and of potential economic development, determined by demand for manufactured goods and services within domestic economies, which could lead to job creation and value added, could be used to inform policy makers.",Volume 23,December 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/23/suppl/C,26
"Spain is the first olive oil maker worldwide. Yearly, the olive oil industry generates large amounts of by-products: olive pomace, tree pruning, pits, leaves and branches. This work presents the experimental and feasibility study of a pilot plant for the conversion of olive tree pruning and olive pits into electrical and thermal power. The pilot plant is composed of a downdraft gasifier, gas cooling-cleaning stage and spark ignition engine with a modified carburetor. The experimental results showed satisfactory cold gas efficiency (in the range of 70.7–75.5%) and good lower calorific value of the producer gas for both raw materials (4.8 and 5.4 MJ kg− 1). Moreover, the plant achieved acceptable values for the electric and CHP efficiency: 15% and almost 50%, respectively. Finally, the investment achieved reasonable profitability index with a payback period of 5–6 years. As a result, the energy recovery potential from the olive industry wastes may represent a good opportunity to promote distributed generation systems.",Volume 23,December 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/23/suppl/C,26
"Jatropha has been promoted in sub-Saharan Africa as a smallholder energy crop promising additional revenue and energetic self-sufficiency. In this case-study located in Southern Mali we performed a comparative life cycle assessment shedding light on the influence of smallholder participation and yield fluctuations on the global warming potential, fossil resource depletion and energy demand of Jatropha-based rural electrification in comparison to a fossil fuel-based reference. We found that the global warming potential of Jatropha-based electrification can be 13% higher to 20% lower than fossil diesel, depending on the yield. In terms of energy use and fossil fuel depletion, Jatropha is more favourable than fossil-based electricity. In either perspective, the activities related to cultivating and processing grain from small farmers accentuate the environmental impacts, owing to low yields. We conclude that outgrower engagement in tending and harvesting Jatropha is a key factor for improving the environmental performance of the system.",Volume 23,December 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/23/suppl/C,26
"Sugarcane is one of the most promising sources of green energy for a major sugar producing country like Thailand. Any efforts to improve energy efficiency in sugar industry would result for green energy production and more avoided GHG emissions. This paper assesses the potentials for energy saving and GHG emission reduction in sugar production in Thailand. It is found that there is a wide gap between the most efficient mills and the less efficient ones among the country’s 47 mills, with specific steam consumption ranging from 400 to 646 kg steam/ton cane. Thus significant potential exists for energy saving and GHG emission reduction in many mills, using some of the 17 commonly common technologies/measures identified. For the nine mills studied, which could have resulted in a combined saving savings of 23–32% of the total mill energy consumption, further savings of 5–14% could be achieved.",Volume 23,December 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/23/suppl/C,26
"When electrifying isolated rural communities, usually standardized solutions have been implemented using the same technology at all the points. However these solutions are not always appropriate to the community and its population. This article aims to describe the technical design of the electrification system of the community of Alto Peru (in the region of Cajamarca, Peru), where the adequate technology was used at each area according to micro-scale resource evaluation and the socioeconomic requirements of the population. Specifically four technologies were implemented: wind microgrids in highlands, a micro-hydro power plant in the presence of a waterfall, a PV microgrid in a group of points sheltered from the wind and individual PV systems in scattered points with low wind potential. This project brought electricity to 58 households, a health center, a school, a church, two restaurants and two shops.",Volume 23,December 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/23/suppl/C,26
"This work examines whether a chimney has influence over the combustion characteristics of biomass within a stove. Experimental work as well as a simplified chemical kinetic model suggests that a chimney plays an active role in the performance of a stove by influencing the overall air-to-fuel ratio and subsequently the production of carbon monoxide. Two different stoves, operated at multiple wood consumption rates, were shown to run with steady state excess air of 300 % − 1250 %. The wood consumption rate was found to be independent of the chimney draft for both stoves. Increasing draft was shown to increase excess air. Draft served to cool combustion gases through dilution with makeup air. Increasing excess air decreased modified combustion efficiency in experiments and kinetic modeling. Increasing the frictional loss coefficient of a chimney by decreasing the diameter was shown to reduce CO production through a reduction of excess air.",Volume 23,December 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/23/suppl/C,26
"This paper discusses the details and results obtained from a study carried out on a roof top 20 kWp solar photovoltaic (PV) power plant in a reputed manufacturing industry in India. Although there is plenty of sunshine, various financial supports and government policies, the growth of photovoltaic (PV) power plants in developing countries is still facing significant barriers due to unclear techno-economic aspects of the PV power plant. Therefore this paper highlights a few salient features of the installation, operational performance and economic calculations of a grid connected solar photovoltaic (PV) power plant. A few important aspects of solar power plant installation such as the feasibility of location in terms of geographical data, solar panel mounting design, interfacing aspects of PV system with grid are outlined. The results obtained from the study such as month wise energy generation, performance ratio, capacity factor, maintenance aspects, economic analysis, etc. of the system are discussed in detail. The study enables researchers and engineers in this area to understand roof top solar PV power plant and its economic viability. It is expected that this study will encourage and provide guidance to industries in this region to set-up similar PV power plants.",Volume 23,December 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/23/suppl/C,26
"Being able to access modern energy forms is acknowledged as a pre-condition for achieving sustainability and improvement of quality of life. In an urban setting, wider selection of fuels is available for use, and policy makers are increasingly faced with the challenge of anticipating energy requirements of urban population, particularly as increases in affluence often translates to moving-up on the energy ladder from traditional fuels to modern energy. Using survey data, household electricity access and consumption behaviour in Gauteng province of South Africa was analysed with respect to some household socio-economic characteristics. The survey shows that household respondents are connected to electrical supply options as follows: 57.7% prepaid card; 35.5% conventional meter; 12.8% do not have an electrical supply; 7.6% solar; 1.4% do not know their electrical supply; 0.8% diesel generators and 0.5% connection to neighbours house. However, being connected with electrical supply does not imply that the households do not make use of other dangerous and risky fuel types such as kerosene and candles for cooking and lighting respectively. Factors behind the lack of use of electricity even though households have electricity supply options include among others, income and low price for other fuels relative to electricity.",Volume 23,December 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/23/suppl/C,26
"One of the technological challenges in wind power is the development of a next generation of feasible upscaled turbines of cheaper construction that may further reduce generation costs. But limitations in the current blade technology constitute a technological barrier that needs to be overcome. As the size of the typical turbine increases, savings in weight and complexity in the rotor design and its auxiliary mechanisms, like the pitch-control actuators, become more important. The notion of smart or intelligent advanced blades that can control themselves and reduce (or completely eliminate) the need of an active control system is a very attractive prospect for future developments in blade technology.The idea of wind turbine rotors which automatically adapt to the meteorological and working conditions is not entirely new. It has been around for the last two or three decades, and several control systems have been proposed to achieve this goal using either a purely-passive or a combination of active-passive means. Blade adaptiveness can be achieved by means of inducing coupling among modes of deformation of the blade which are usually only slightly coupled. For instance, coupling between bending and twisting can be used to control power production, to reduce vibration and extreme loads, and to improve fatigue performance. In this case, as aerodynamic loads begin to bend the blade, flexo-torsional modes induce a twist. This changes the angle of attack on the airfoil sections, reducing the lift force acting on the blade.In this paper, we are going to review different aspects of the adaptive-blade concept development, covering a historical overview, recent advances, and future trends.","Volume 22, Pages 1-84 (October 2014)",October 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/22/suppl/C,27
"Water pumping is one of the oldest uses of wind energy with the multi-bladed, high-solidity windmill still in widespread use. In contrast to the low-solidity, high-speed blades of modern wind turbines which use airfoil profiles, windmills typically employ thin, circular-arc blades at high solidity and low speed. While there is considerable data on the aerodynamic behavior of circular arc airfoils (of zero solidity) there is very little data on cascades of circular arc blades. This paper investigates computationally the effects of solidity on the lift and drag of thin, circular arc blades in preparation for a detailed blade element analysis of windmill performance. Typical Reynolds numbers, Re, for windmills are around 105, so modeling of laminar separation and transition was expected to be as important as modeling the subsequent turbulent flow. The SST-transition model was, therefore, used. The “constants” in the transition equations were adjusted to match surface pressure measurements on circular arc airfoils at Re = 62,000, and then compared to separate measurements of the lift and drag at Re = 105. Excellent agreement was found in the former but the agreement for the latter was poorer. Computational modeling of solidity showed significant variation in the lift and drag which should be included in a blade element calculation.","Volume 22, Pages 1-84 (October 2014)",October 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/22/suppl/C,27
"Small scale and low cost hydrokinetic turbines can effectively contribute to solve energy deficits in developing countries, particularly in isolated communities, but some obstacles remain before they become a cost effective solution. This work reports on a methodology for designing and fabricating the main parts of small scale horizontal axis hydrokinetic turbines (HAHT) optimized for a specific site or operation conditions. A suitable software design tool, and low cost fabrication methods within reach and understanding of less developed communities are the basis of this methodology. A free and open source software package called Turbem developed by the authors allows a non-expert user to enter a minimum set of parameters and to obtain the complete optimal rotor geometry of the HAHT, with its estimated performance curves and maximum stresses. Turbem uses a combined approach of BEM theory and pseudo-gradient root finding for rotor optimal design, and classical solid mechanics for preliminary structural verification. The geometric information generated is sufficient for fabricating the rotor by a wide range of methods, ranging from hand carving up to CNC machining. In the latter case, Turbem generates CNC programs that are downloadable to any standard CNC machine, for direct fabrication of the blades and hub, or blade section templates as well. Hence, a technically sound rotor can be fabricated at a very low cost using wood as core and applying external layups of fiberglass with epoxy resin, as described herein. Using this methodology, small scale, cost effective HAHTs can be custom designed to take full advantage of specific site stream velocities and bathymetry. A 5 kW (nominal) hydrokinetic turbine was successfully designed, fabricated and field tested in order to validate and improve this methodology.","Volume 22, Pages 1-84 (October 2014)",October 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/22/suppl/C,27
"Due to technological advancement, availability of multi-megawatt wind turbines, ease of installation and maintenance, economic compatibility and commercial acceptance, wind power is being used globally for both grid-connected and off-grid applications. The wind power is intermittently available due to the fluctuating nature of the wind and hence needs to be understood well. Its variability was studied in this paper both in time and spatial domain. The present work utilized daily mean values of wind speed from different meteorological stations spread over the Kingdom of Saudi Arabia in conjunction with wavelet transform and fast Fourier transform power spectrum techniques to understand the dynamic nature of the wind at nine stations. The study found that wind speed changed by ± 0.6 to ± 1.6 knots over a long period of about 10 years depending on the locations. The long-term mean wind speed of 5.6, 8.9, 6.25, 8.1, 6.0, 7.1, 6.0, 8.6 and 7.3 knots was obtained at Abha, Dhahran, Gizan, Guriat, Hail, Jeddah, Riyadh, Turaif and Yanbu, respectively.","Volume 22, Pages 1-84 (October 2014)",October 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/22/suppl/C,27
"We analyze the wind velocity, v(t), at a location in the Patagonia, Argentina, as a function of time, measured every 10 min, uninterruptedly, over a one-year period, by taking the graph (t, v(t)) as a signal, and applying the tools of multifractal analysis. The multifractal spectrum (α, f(α)) of this signal, obtained by the definition of α and f(α), is strangely smooth, for it fulfills all properties of the twice-differentiable thermodynamical formalism, the theoretical algorithm devised to mimic the spectrum-by-definition (with which it may not coincide, since the latter may not even be continuous). We give arguments to conclude that the wind-spectrum is of Weierstrass type. We take a finite sample of Weierstrass functions, Wλ,s(t), at regular intervals Δt, the size of each sample comparable to that of the wind signal. We take these samples as signals, and construct their multifractal spectra by definition, for different parametric values of λ and s. We compare the different Weierstrass spectra with the wind spectrum, and obtain information on the Weierstrass parametric values that agree with the wind spectrum. We interpret the key points of the wind spectrum in meteorological terms. Any change, from one year to the next, in the position of such key points, or in the shape of the spectral curve—once interpreted in the corresponding meteorological terms—could be some local indicator of climate change.","Volume 22, Pages 1-84 (October 2014)",October 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/22/suppl/C,27
"The island of Fuerteventura, a UNESCO Biosphere Reserve in the Atlantic Ocean, aims to develop renewable energy sources, in particular wave and offshore wind energy, to reduce its carbon footprint. In this context, the objectives of this work are: (i) to assess the wave and offshore wind resources around the island; and (ii) to determine the area or areas that are best suited for their exploitation, taking into account the resource assessment and other conditioning factors such as the bathymetry, distance to the coastline and ports, and offshore zoning prescribed by the authorities. To accomplish these objectives, hindcast wave and wind data obtained with numerical models are used alongside observations from meteorological stations. We identify two areas as having great potential for offshore wind farms; one of them is also very promising for a combined wave–wind farm (or a wave farm on its own). We characterise in detail the wind resource in both areas, and the wave resource in the latter: the wind resource, in terms of directions and velocities; and the wave resource, in terms of directions, significant wave heights and energy periods. In the case of the wind resource, most of the energy corresponds to NNE and NE winds with velocities between 8 and 14 m s− 1, which should be taken into account when selecting the offshore wind turbines. As for the wave resource, we find that most of the annual wave energy is provided by N and NNW waves with significant wave heights between 1.5 m and 3.0 m and energy periods between 10.5 s and 13.5 s. It follows that the Wave Energy Converters deployed in the area should have maximum efficiency in those ranges. In sum, Fuerteventura has a substantial wave and offshore wind resource, which is assessed in this work; two areas for their exploitation are proposed, and the ranges of wave and wind conditions for which the wave energy converters and offshore wind turbines to be installed should have maximum efficiency are determined.","Volume 22, Pages 1-84 (October 2014)",October 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/22/suppl/C,27
"The Thai government's renewable energy plan to help increase energy independence and reduce emissions includes a component from wind. Due to Thailand's wind regime, small wind turbines that can operate in low wind speeds are needed to meet this goal. This study assesses the environmental implications and economic feasibility of small wind turbines. Using a functional unit of producing 50 kWh per month for 20 years, a Life Cycle Assessment was conducted comparing the global warming potential (GWP100), embodied energy, energy payback period (EPP) and levelized cost of electricity (LCOE) of four small wind turbines (≤ 20 kW), a diesel generator, and the Thai grid. The turbines had a lower overall GWP100 compared to the diesel generator and Thai grid in areas with reasonable wind resources; the same was true for embodied energy when compared to the diesel generator. Interestingly, in most available wind speed categories in Thailand the LCOE for wind turbines was lower than for the diesel generator. However, neither could compare to the selling price of the Thai grid, except in the areas with the highest average wind speeds (7.0–9.4 m/s). Because of the increased cost relative to the Thai grid, implementation of wind turbines in Thailand was not found to be economically feasible without government incentive.","Volume 22, Pages 1-84 (October 2014)",October 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/22/suppl/C,27
"This paper introduces and examines a conceptual dialectic between best practice and gradualism in regard to wind power policymaking strategy. It attempts to ascertain the extent to which either of these two strategies is evident in actual applied policy experience. To do so, the study presents an overview of wind power policy in Denmark from the inception of its modern day program to the present time. It concludes that both best practice and gradualist strategies were evident during the evolution of Denmark's wind power development and that the concept of “gradualist best practice” better explains the Danish wind power policymaking strategy. This article concludes with a discussion of how this reconceptualization helps improve an understanding of policymaking and helps overcome weaknesses of best practice or gradualist strategies applied in isolation of each other.","Volume 22, Pages 1-84 (October 2014)",October 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/22/suppl/C,27
"To maximize uptake of micro renewable-energy generation, specifically small wind-turbines, it is crucial to permit for tower heights which allow maximum utilization of the available wind resource. Within New Zealand, municipal governments have authority to place limitations on the height of built structures in rural areas, including wind turbines.Numerical simulations using Computational Fluid Dynamics (CFD) are used to examine the effects of simple house shapes and heights on the characteristics of the air flow reaching wind turbines. Within New Zealand, municipal governments have authority to place limitations on the height of built structures in rural areas, including wind turbines. However at present they have insufficient information to understand which height limitations may decrease wind-resource utilisation by small wind-turbines installed in these areas. This research finds that current permitted structure heights are not sufficiently high, necessitating either lengthy planning consent processes or acceptance of sub-optimal turbine output. Municipal councils in New Zealand could reduce barriers to small wind-turbine installations by considering taller towers, in the 15–20 m range, acceptable. This 15–20 m range is transferrable to all rural areas, in other developed or developing countries, where a lone small turbine or small number of small wind-turbines are being considered for installation near dwellings.",Volume 21,August 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/21/suppl/C,28
"An attempt to assess solar lantern based lighting option for street vendors (often without access to grid electricity) in the city of Dehradun through a questionnaire based survey is presented. Survey results indicate that the vendors are more likely to adopt a lighting device on rental mode that offers the benefit of low operation cost and high reliability.The study points that the city has potential for 10 Central Charging Stations of 1200 Wp capacity each. Each station would cater to the lighting needs of 100 vendors. Based on the vendors willingness to pay for lighting services, estimated minimum acceptable daily rental to an entrepreneur operating a station is Rs 3.97. This is about 45% of the average daily rental of Rs 8.90 that the vendors are willing to pay. For daily rental ranging between Rs 4.00 to Rs 9.00, the mark-up for the entrepreneur would range from 16 to 160%.",Volume 21,August 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/21/suppl/C,28
"Sweet sorghum is a multipurpose crop with the potential to achieve sustainable biofuel production, human food and animal feed products. Six sweet sorghum varieties were sowed in the Guatemalan Pacific coastal plains for this study. Our goal was to determine which sweet sorghum variety had the combination of higher ethanol productivity from the stem's soluble sugar, and higher nutritional value from the grain. The Top 76-6 variety had the best combined outcome of, higher ethanol productivity and best grain protein quality. The stem and grain average yields obtained were 42.15 Mg of fresh stalk/ha and 2.36 Mg dry grain/ha, respectively. The average ethanol productivity was approximately 220 g ethanol per kg of original dry stem, equivalent to 2465 l of ethanol per ha. The grain had the lowest polyphenol levels and an adequate relative protein quality indicated by a 1.07 protein efficiency ratio value and an 83.2% protein digestibility.",Volume 21,August 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/21/suppl/C,28
"Power output fluctuations have a potentially negative effect on utility grid stability, especially in isolated power systems such as that of Israel. Thus for the successful large scale application of photovoltaic power (PV) in an isolated system it is of particular importance to have a proper selection of photovoltaic sites together with an appropriate distribution of installed power.The Negev desert in Israel is an ideal location for utility scale PV plants, where the average annual global horizontal radiation is above 2000 [kWh ∗ m− 2 ∗ year− 1]. In spite of the 10% goal of renewably energy production by year 2020, in 2013 less than 1% of Israel's electric energy needs are supplied by PV and now is the best time to propose a proper spatial distribution of PV fleet in Negev that will limit the extreme fluctuations originated from the fleet without significantly reducing the utilized solar energy.This paper presents a method of comparing different PV development scenarios by ranking them according to expected power fluctuations.The irradiation fluctuation rank formulated in this paper was calculated using data of global irradiation measured during one and a half year with a 1 minute sampling time on seven sites in Israel's Negev desert. This rank values were compared for a large number of different possible geographical distributions of PV power plants.Results show that the rank decreases with distribution of the same PV power over an increasing number of sites. The rank shows similar trends for the period of a year as well as for different seasons. Allocating PV power with different weights between a fixed number of sites influences the number of extreme power fluctuations. The PV fleet configuration with the minimum rank value shows the minimum number of extreme power fluctuations that will affect system frequency.",Volume 21,August 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/21/suppl/C,28
"Many of the 12 to 33 million artisanal (“small scale”) fishers in the developing world work at night using energy-intensive kerosene lanterns to attract fish to their nets. In Tanzania—where 100,000 such fishers operate, spending US$70 million per year on lighting—we identified current practices and conducted user-centered field tests of LED-based system usability, performance and energy savings potential, and estimated the market size for today's fuel-based lighting. Fishers in the areas we studied spend 35% to 50% of their take-home pay on lighting equipment and fuel. Due to the combination of higher intensity pressurized lanterns, and longer operating hours, Tanzanian fishers use as much lighting fuel as would about 1 million ordinary household lanterns. We found that similar catches could be obtained with battery-powered LED lighting systems, with a simple payback time for the LED system investment of three to four months. The fishers we interviewed were almost universally pleased with the concept behind the lights used in the field tests, and eager to purchase them provided the right price and performance. However none of the LED systems we tested were adequate for this use. Essential product modifications include improved durability and performance in harsh fishing environments. Independent testing and certification would encourage product quality and support consumer confidence as they adopt these highly beneficial new technologies. Our results provide a roadmap for product manufacturers and others interested in deployment, with an overnight-conversion market size of US$17 to US$21 million in Tanzania alone, plus US$6 to US$7 million per year in ongoing replacement expenditures. This potential could well justify retooling and marketing investment on the part of lighting manufacturers.",Volume 21,August 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/21/suppl/C,28
"Two Brazilian biomass samples, namely sugarcane trash and Eucalyptus benthamii were evaluated as feedstocks for liquid and solid fuels production by fast pyrolysis, using a fluidized bed reactor and two different sets of process conditions. In the first, an inert gas (N2) was used as a fluidizing agent while in the second, a mixture of N2 and recycled pyrolysis effluent gas, mainly CO, CO2, H2 and light hydrocarbons, was used as the fluidizing agent and to also create a reducing reaction atmosphere for the process. Comparing both processes, the reducing atmosphere had a significant deoxygenation effect on the pyrolysis oil from the two feedstocks, improving the quality and stability of the oils by reducing water, total acid number (TAN), viscosity, and increasing the higher heating value (HHV). For both feedstocks, reduced amounts of acetic acid, acetol and levoglucosan, and increased amounts of aromatic hydrocarbons not initially present in the traditional bio-oil were observed for the organic fraction of the bio-oil. However, there was a reduction of 13.5 wt% (db) in the bio-oil yield from E. benthamii when a reactive atmosphere was used. Comparing both feedstocks, the eucalyptus yielded on the average, 50% more bio-oil than the sugarcane trash while the trash yielded 50% more permanent gas. Apart from the high ash content associated with biochar from sugarcane trash, biochar produced from both feedstock samples had similarities with bituminous coal in terms of moisture content, fixed carbon content, and heating values.",Volume 21,August 2014,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/21/suppl/C,28
